1 28
1 85
1 124
1 44
1 11
1 37
1 40
1 178
1 82
1 46
1 12
1 47
1 44
1 55
1 16
1 31
1 150
1 10
1 60
1 30
1 11
1 18
1 48
1 177
1 57
1 77
1 98
1 15
1 21
1 18
1 51
1 47
1 14
1 61
1 10
1 51
1 191
1 54
1 13
1 12
1 13
1 14
1 159
1 11
1 31
1 72
1 49
1 91
1 18
1 49
1 131
1 65
1 18
1 101
1 151
1 83
1 54
1 30
1 10
1 153
1 56
1 42
1 42
1 29
1 12
1 152
1 16
1 52
1 21
1 22
1 19
1 20
1 89
1 50
1 20
1 29
1 66
1 16
1 97
1 16
1 63
1 65
1 60
1 38
1 82
1 69
1 14
1 151
1 57
1 43
1 67
1 57
1 43
1 12
1 26
1 41
1 191
1 87
1 122
1 94
1 10
1 37
1 85
1 11
1 135
1 32
1 18
1 13
1 123
1 24
1 11
1 17
1 129
1 93
1 75
1 21
1 22
1 61
1 101
1 104
1 10
1 29
1 17
1 75
1 46
1 16
1 22
1 14
1 23
1 151
1 104
1 51
1 21
1 44
1 35
1 13
1 19
1 151
1 59
1 165
1 133
1 58
1 72
1 63
1 26
1 33
1 17
1 24
1 51
1 79
1 155
1 19
1 23
1 42
1 25
1 14
1 80
1 80
1 83
1 40
1 121
1 87
1 49
1 145
1 18
1 28
1 63
1 10
1 190
1 19
1 134
1 20
1 45
1 61
1 25
1 18
1 63
1 28
1 111
1 64
1 25
1 21
1 38
1 41
1 48
1 49
1 14
1 18
1 12
1 27
1 46
1 11
1 45
1 147
1 22
1 29
1 125
1 73
1 115
1 12
1 174
1 89
1 27
1 54
1 79
1 69
1 64
1 109
1 38
1 61
1 178
1 14
1 70
1 85
1 24
1 12
1 53
1 12
1 47
1 58
1 164
1 26
1 62
1 90
1 57
1 17
1 10
1 104
1 73
1 144
1 50
1 148
1 61
1 64
1 43
1 172
1 124
1 23
1 81
1 11
1 141
1 124
1 14
1 37
1 129
1 69
1 150
1 176
1 61
1 15
1 51
1 56
1 79
1 57
1 16
1 59
1 16
1 19
1 55
1 19
1 21
1 140
1 55
1 98
1 31
1 18
1 59
1 12
1 29
1 76
1 103
1 51
1 142
1 81
1 34
1 31
1 28
1 19
1 106
1 114
1 64
1 39
1 140
1 38
1 46
1 179
1 30
1 69
1 159
1 68
1 45
1 21
1 58
1 55
1 89
1 124
1 18
1 52
1 82
1 140
1 69
1 39
1 66
1 14
1 11
1 162
1 28
1 21
1 62
1 39
1 117
1 92
1 113
1 49
1 85
1 61
1 94
1 195
1 40
1 182
1 23
1 192
1 187
1 65
1 22
1 24
1 41
1 35
1 19
1 76
1 59
1 48
1 36
1 18
1 17
1 87
1 42
1 17
1 62
1 32
1 107
1 10
1 44
1 20
1 184
1 12
1 25
1 11
1 15
1 124
1 164
1 23
1 23
1 15
1 18
1 30
1 127
1 12
1 37
1 120
1 116
1 41
1 11
1 33
1 49
1 14
1 47
1 135
1 50
1 77
1 14
1 62
1 65
1 41
1 14
1 26
1 96
1 192
1 78
1 117
1 15
1 111
1 54
1 18
1 30
1 41
1 15
1 73
1 10
1 30
1 49
1 12
1 11
1 59
1 25
1 75
1 40
1 38
1 110
1 62
1 37
1 21
1 128
1 37
1 88
1 30
1 104
1 21
1 81
1 71
1 33
1 13
1 43
1 169
1 55
1 11
1 134
1 32
1 86
1 54
1 192
1 13
1 77
1 15
1 28
1 18
1 33
1 17
1 27
1 10
1 81
1 56
1 35
1 45
1 10
1 77
1 184
1 19
1 30
1 12
1 42
1 45
1 59
1 35
1 17
1 49
1 24
1 21
1 25
1 141
1 94
1 30
1 38
1 26
1 49
1 13
1 34
1 13
1 23
1 45
1 41
1 21
1 23
1 12
1 110
1 26
1 171
1 114
1 38
1 19
1 100
1 90
1 45
1 16
1 85
1 75
1 15
1 103
1 13
1 121
1 11
1 31
1 30
1 17
1 27
1 83
1 102
1 142
1 15
1 124
1 27
1 44
1 21
1 19
1 166
1 12
1 11
1 24
1 18
1 49
1 43
1 33
1 70
1 160
1 34
1 36
1 198
1 64
1 50
1 91
1 99
1 80
1 190
1 28
1 42
1 20
1 29
1 17
1 34
1 118
1 36
1 52
1 57
1 78
1 135
1 30
1 14
1 49
1 20
1 198
1 31
1 23
1 76
1 89
1 12
1 197
1 17
1 61
1 29
1 52
1 196
1 23
1 64
1 57
1 47
1 193
1 168
1 120
1 31
1 39
1 82
1 71
1 60
1 37
1 137
1 12
1 13
1 39
1 13
1 20
1 24
1 141
1 15
1 74
1 31
1 18
1 13
1 24
1 53
1 116
1 26
1 43
1 12
1 57
1 13
1 48
1 18
1 107
1 36
1 30
1 88
1 98
1 71
1 45
1 126
1 21
1 106
1 58
1 194
1 64
1 40
1 61
1 14
1 25
1 80
1 181
1 13
1 32
1 113
1 176
1 55
1 55
1 71
1 122
1 42
1 177
1 77
1 21
1 55
1 84
1 60
1 21
1 91
1 84
1 14
1 55
1 29
1 100
1 15
1 13
1 15
1 108
1 17
1 159
1 20
1 30
1 13
1 88
1 61
1 124
1 23
1 91
1 14
1 96
1 29
1 123
1 128
1 88
1 70
1 65
1 31
1 19
1 167
1 98
1 14
1 91
1 177
1 85
1 17
1 40
1 12
1 22
1 14
1 51
1 182
1 44
1 39
1 111
1 75
1 17
1 71
1 107
1 14
1 32
1 94
1 53
1 44
1 75
1 46
1 133
1 26
1 11
1 23
1 13
1 47
1 132
1 30
1 54
1 47
1 12
1 39
1 165
1 12
1 54
1 11
1 13
1 108
1 80
1 21
1 21
1 168
1 53
1 51
1 156
1 41
1 54
1 27
1 38
1 193
1 66
1 84
1 79
1 21
1 85
1 68
1 21
1 31
1 40
1 77
1 190
1 120
1 78
1 44
1 58
1 118
1 45
1 121
1 91
1 38
1 14
1 79
1 50
1 73
1 159
1 32
1 30
1 25
1 13
1 56
1 152
1 63
1 114
1 31
1 10
1 59
1 127
1 126
1 37
1 56
1 72
1 104
1 24
1 67
1 111
1 10
1 26
1 189
1 147
1 41
1 154
1 23
1 95
1 40
1 20
1 21
1 61
1 182
1 13
1 26
1 29
1 12
1 52
1 102
1 33
1 180
1 25
1 18
1 78
1 65
1 52
1 21
1 84
1 10
1 29
1 57
1 14
1 43
1 11
1 157
1 32
1 58
1 28
1 116
1 26
1 19
1 25
1 16
1 70
1 72
1 13
1 146
1 52
1 65
1 34
1 49
1 14
1 142
1 24
1 25
1 100
1 22
1 50
1 18
1 129
1 43
1 15
1 18
1 18
1 89
1 59
1 54
1 17
1 14
1 47
1 136
1 11
1 69
1 20
1 134
1 42
1 42
1 71
1 84
1 130
1 48
1 13
1 30
1 110
1 68
1 57
1 19
1 14
1 18
1 27
1 62
1 30
1 13
1 13
1 114
1 12
1 38
1 174
1 34
1 60
1 124
1 72
1 95
1 12
1 15
1 17
1 37
1 12
1 141
1 13
1 18
1 60
1 18
1 11
1 12
1 71
1 60
1 165
1 73
1 13
1 16
1 21
1 10
1 90
1 20
1 14
1 52
1 62
1 13
1 13
1 15
1 49
1 12
1 20
1 89
1 11
1 81
1 49
1 49
1 35
1 12
1 88
1 48
1 68
1 14
1 85
1 10
1 70
1 17
1 32
1 77
1 20
1 62
1 174
1 15
1 167
1 16
1 69
1 10
1 57
1 48
1 26
1 11
1 61
1 53
1 12
1 26
1 28
1 183
1 69
1 44
1 106
1 80
1 36
1 113
1 40
1 40
1 48
1 48
1 97
1 89
1 17
1 186
1 12
1 22
1 59
1 109
1 67
1 25
1 74
1 175
1 31
1 104
1 23
1 91
1 16
1 14
1 158
1 75
1 81
1 65
1 35
1 77
1 37
1 20
1 129
1 65
1 35
1 19
1 168
1 20
1 13
1 115
1 21
1 36
1 51
1 14
1 48
1 35
1 160
1 88
1 14
1 53
1 54
1 17
1 11
1 15
1 15
1 26
1 64
1 28
1 41
1 33
1 11
1 70
1 184
1 53
1 61
1 16
1 51
1 45
1 59
1 127
1 11
1 54
1 14
1 118
1 26
1 79
1 102
1 48
1 16
1 13
1 55
1 47
1 71
1 82
1 17
1 15
1 26
1 18
1 61
1 11
1 75
1 33
1 31
1 19
1 51
1 25
1 11
1 180
1 105
1 130
1 16
1 139
1 16
1 90
1 43
1 42
1 50
1 54
1 160
1 13
1 33
1 22
1 74
1 46
1 16
1 166
1 136
1 12
1 18
1 42
1 173
1 22
1 37
1 187
1 12
1 19
1 124
1 67
1 191
1 77
1 21
1 44
1 10
1 18
1 19
1 29
1 45
1 37
1 189
1 165
1 185
1 41
1 10
1 16
1 61
1 15
1 24
1 14
1 24
1 59
1 24
1 11
1 10
1 32
1 41
1 86
1 31
1 116
1 34
1 32
1 179
1 24
1 37
1 80
1 13
1 32
1 15
1 27
1 90
1 139
1 75
1 30
1 81
1 71
1 74
1 56
1 15
1 32
1 17
1 77
1 47
1 15
1 67
1 49
1 49
1 11
1 15
1 13
1 161
1 24
1 38
1 178
1 11
1 36
1 20
1 17
1 71
1 105
1 11
1 54
1 11
1 78
1 11
1 14
1 43
1 12
1 10
1 96
1 12
1 86
1 12
1 178
1 64
1 82
1 156
1 31
1 72
1 41
1 137
1 32
1 42
1 50
1 17
1 71
1 17
1 27
1 39
1 21
1 26
1 17
1 16
1 50
1 25
1 101
1 156
1 57
1 141
1 70
1 65
1 12
1 29
1 12
1 77
1 17
1 167
1 104
1 95
1 57
1 199
1 26
1 31
1 22
1 35
1 19
1 105
1 84
1 64
2 73
2 75
2 24
2 110
2 26
2 116
2 38
2 124
2 151
2 89
2 51
2 11
2 17
2 70
2 17
2 64
2 74
2 33
2 21
2 43
2 68
2 88
2 48
2 13
2 24
2 88
2 15
2 182
2 12
2 113
2 25
2 16
2 17
2 105
2 72
2 31
2 90
2 11
2 46
2 15
2 76
2 140
2 12
2 43
2 14
2 166
2 91
2 28
2 58
2 140
2 28
2 62
2 70
2 24
2 50
2 17
2 47
2 27
2 17
2 106
2 115
2 181
2 29
2 12
2 20
2 11
2 73
2 34
2 117
2 86
2 59
2 197
2 101
2 28
2 185
2 12
2 25
2 32
2 16
2 71
2 51
2 65
2 23
2 125
2 43
2 86
2 119
2 103
2 12
2 52
2 16
2 26
2 23
2 148
2 17
2 55
2 14
2 32
2 175
2 13
2 13
2 17
2 58
2 199
2 16
2 15
2 100
2 16
2 73
2 176
2 13
2 132
2 102
2 165
2 42
2 41
2 147
2 12
2 103
2 13
2 57
2 15
2 89
2 86
2 66
2 32
2 33
2 13
2 25
2 122
2 21
2 15
2 12
2 73
2 45
2 53
2 37
2 46
2 53
2 74
2 75
2 46
2 11
2 11
2 29
2 61
2 16
2 73
2 64
2 14
2 21
2 51
2 13
2 67
2 103
2 20
2 139
2 20
2 15
2 65
2 71
2 16
2 24
2 69
2 34
2 27
2 113
2 111
2 20
2 160
2 116
2 57
2 25
2 26
2 29
2 18
2 82
2 35
2 15
2 50
2 21
2 199
2 36
2 94
2 29
2 17
2 35
2 38
2 18
2 50
2 122
2 191
2 18
2 98
2 129
2 14
2 16
2 66
2 55
2 166
2 30
2 19
2 10
2 13
2 35
2 26
2 23
2 11
2 10
2 29
2 77
2 22
2 18
2 10
2 12
2 74
2 93
2 50
2 51
2 24
2 86
2 46
2 135
2 35
2 89
2 29
2 19
2 59
2 95
2 22
2 160
2 15
2 14
2 36
2 184
2 183
2 13
2 52
2 75
2 14
2 170
2 17
2 10
2 21
2 10
2 22
2 136
2 22
2 29
2 18
2 61
2 19
2 30
2 14
2 20
2 16
2 14
2 14
2 130
2 46
2 18
2 50
2 79
2 13
2 19
2 105
2 35
2 11
2 114
2 68
2 39
2 14
2 132
2 60
2 84
2 15
2 100
2 117
2 183
2 16
2 91
2 190
2 38
2 113
2 86
2 32
2 87
2 106
2 61
2 41
2 193
2 133
2 31
2 86
2 15
2 122
2 93
2 152
2 94
2 116
2 35
2 12
2 120
2 82
2 15
2 23
2 114
2 33
2 71
2 11
2 57
2 19
2 115
2 130
2 35
2 104
2 35
2 184
2 45
2 76
2 56
2 37
2 94
2 48
2 131
2 47
2 79
2 17
2 75
2 93
2 119
2 39
2 52
2 56
2 83
2 33
2 80
2 12
2 89
2 30
2 55
2 13
2 37
2 45
2 11
2 102
2 31
2 75
2 190
2 83
2 30
2 57
2 105
2 22
2 60
2 103
2 89
2 19
2 12
2 38
2 12
2 21
2 22
2 193
2 80
2 12
2 48
2 18
2 55
2 14
2 111
2 128
2 12
2 54
2 11
2 162
2 18
2 48
2 22
2 42
2 10
2 97
2 80
2 20
2 111
2 144
2 82
2 37
2 32
2 10
2 11
2 64
2 33
2 17
2 31
2 20
2 14
2 84
2 43
2 21
2 45
2 61
2 12
2 34
2 131
2 40
2 18
2 34
2 101
2 100
2 69
2 55
2 83
2 106
2 14
2 47
2 24
2 160
2 88
2 12
2 85
2 65
2 33
2 101
2 68
2 18
2 58
2 16
2 15
2 27
2 17
2 44
2 36
2 17
2 129
2 49
2 99
2 47
2 63
2 14
2 97
2 27
2 35
2 180
2 74
2 191
2 42
2 23
2 26
2 11
2 74
2 11
2 42
2 43
2 31
2 51
2 79
2 195
2 27
2 80
2 35
2 47
2 132
2 65
2 84
2 188
2 157
2 191
2 15
2 27
2 138
2 32
2 74
2 54
2 68
2 11
2 12
2 37
2 73
2 12
2 193
2 102
2 137
2 63
2 80
2 27
2 13
2 70
2 29
2 18
2 77
2 68
2 18
2 31
2 51
2 82
2 154
2 37
2 131
2 176
2 23
2 89
2 110
2 97
2 18
2 16
2 45
2 78
2 78
2 12
2 79
2 62
2 76
2 21
2 15
2 28
2 107
2 46
2 22
2 118
2 13
2 17
2 69
2 58
2 103
2 95
2 32
2 40
2 18
2 163
2 10
2 110
2 30
2 84
2 91
2 21
2 21
2 11
2 83
2 154
2 15
2 58
2 12
2 25
2 40
2 97
2 17
2 10
2 20
2 61
2 68
2 18
2 38
2 59
2 49
2 11
2 11
2 103
2 16
2 57
2 42
2 34
2 16
2 40
2 18
2 145
2 184
2 95
2 22
2 20
2 180
2 13
2 168
2 71
2 18
2 64
2 53
2 76
2 68
2 91
2 15
2 76
2 24
2 10
2 140
2 83
2 149
2 66
2 125
2 18
2 16
2 62
2 45
2 23
2 43
2 65
2 11
2 35
2 113
2 27
2 11
2 101
2 79
2 18
2 78
2 99
2 65
2 91
2 68
2 52
2 42
2 10
2 12
2 73
2 65
2 71
2 98
2 29
2 38
2 36
2 187
2 102
2 16
2 60
2 89
2 12
2 108
2 111
2 51
2 47
2 165
2 14
2 10
2 100
2 81
2 28
2 10
2 11
2 58
2 95
2 34
2 32
2 12
2 103
2 100
2 25
2 21
2 12
2 79
2 10
2 26
2 83
2 58
2 22
2 29
2 19
2 134
2 17
2 89
2 78
2 179
2 29
2 36
2 115
2 31
2 46
2 158
2 95
2 107
2 96
2 33
2 44
2 11
2 83
2 145
2 15
2 72
2 60
2 158
2 76
2 28
2 54
2 59
2 37
2 20
2 16
2 10
2 12
2 34
2 65
2 33
2 39
2 15
2 165
2 65
2 83
2 14
2 53
2 26
2 12
2 89
2 12
2 22
2 58
2 35
2 62
2 62
2 148
2 10
2 134
2 14
2 137
2 163
2 46
2 79
2 78
2 96
2 13
2 136
2 118
2 29
2 76
2 16
2 65
2 39
2 12
2 16
2 139
2 13
2 15
2 70
2 28
2 41
2 27
2 61
2 18
2 14
2 43
2 12
2 82
2 181
2 21
2 23
2 63
2 29
2 87
2 93
2 54
2 14
2 14
2 100
2 17
2 11
2 79
2 26
2 16
2 33
2 30
2 86
2 17
2 127
2 99
2 172
2 25
2 44
2 130
2 79
2 49
2 15
2 33
2 19
2 91
2 111
2 27
2 58
2 59
2 35
2 25
2 87
2 148
2 161
2 16
2 108
2 13
2 64
2 12
2 24
2 81
2 87
2 97
2 40
2 28
2 160
2 12
2 91
2 65
2 41
2 22
2 41
2 145
2 54
2 128
2 97
2 19
2 60
2 21
2 93
2 12
2 63
2 36
2 69
2 42
2 14
2 112
2 99
2 199
2 34
2 22
2 13
2 90
2 36
2 95
2 77
2 92
2 83
2 29
2 13
2 67
2 115
2 80
2 20
2 44
2 11
2 115
2 60
2 53
2 12
2 13
2 85
2 39
2 34
2 53
2 82
2 105
2 35
2 68
2 41
2 81
2 11
2 198
2 12
2 19
2 29
2 17
2 55
2 12
2 184
2 37
2 35
2 10
2 16
2 97
2 14
2 14
2 13
2 125
2 43
2 87
2 146
2 14
2 16
2 39
2 70
2 11
2 92
2 14
2 86
2 199
2 60
2 15
2 128
2 27
2 77
2 112
2 160
2 166
2 85
2 70
2 43
2 22
2 17
2 54
2 80
2 63
2 82
2 82
2 26
2 18
2 126
2 75
2 95
2 24
2 99
2 58
2 44
2 26
2 64
2 85
2 34
2 95
2 74
2 100
2 184
2 12
2 21
2 50
2 61
2 74
2 57
2 16
2 48
2 29
2 73
2 115
2 70
2 171
2 83
2 81
2 32
2 46
2 167
2 119
2 27
2 48
2 53
2 155
2 84
2 48
2 70
2 61
2 83
2 90
2 126
2 25
2 59
2 15
2 164
2 19
2 47
2 16
2 136
2 13
2 54
2 69
2 18
2 11
2 49
2 124
2 94
2 85
2 98
2 38
2 25
2 152
2 42
2 91
2 30
2 150
2 16
2 99
2 23
2 24
2 77
2 175
2 71
2 22
2 30
2 49
2 24
2 188
2 13
2 14
2 13
2 65
2 49
2 16
2 119
2 68
2 83
2 173
2 103
2 24
2 17
2 47
2 81
2 85
2 13
2 11
2 18
2 48
2 21
2 18
2 124
2 163
2 44
2 32
2 78
2 51
2 84
2 173
2 96
2 16
2 11
2 76
2 90
2 74
2 86
2 126
2 53
2 76
2 10
2 14
2 138
2 99
2 36
2 123
2 44
2 114
2 125
2 120
2 127
2 79
2 85
2 178
2 48
2 59
2 74
2 42
2 14
2 62
2 17
2 30
2 16
2 38
2 76
2 102
2 50
2 12
2 50
2 108
2 66
2 32
2 29
2 169
2 58
2 17
2 79
2 82
2 80
2 27
2 18
2 35
2 122
2 59
2 119
2 23
2 12
2 49
2 77
2 17
2 83
2 18
2 12
2 57
2 25
2 90
2 61
2 13
2 16
2 27
2 93
2 15
2 58
2 11
2 29
2 16
2 58
2 62
2 19
2 38
2 87
2 97
2 185
2 23
2 11
2 108
2 150
2 10
2 47
2 65
2 12
2 40
2 151
2 19
2 13
2 98
2 22
2 25
2 25
2 22
2 22
2 19
2 10
2 12
2 12
2 86
2 14
2 32
2 22
2 181
2 14
2 99
2 56
2 143
2 45
2 81
2 20
2 109
2 109
2 59
2 107
2 104
2 11
2 26
2 32
2 10
2 73
2 23
2 54
2 61
2 188
2 14
2 73
2 12
2 181
2 46
2 72
2 79
2 14
2 58
2 26
2 102
2 141
2 118
2 58
2 92
2 54
2 33
2 156
2 12
2 51
2 21
2 11
2 75
2 14
2 165
2 13
2 11
2 29
2 11
2 79
2 34
2 53
2 138
2 10
2 76
2 67
2 26
2 80
2 107
2 101
2 48
2 147
2 66
2 31
2 53
2 96
2 19
2 37
2 175
2 82
2 11
2 45
2 110
2 33
2 105
2 124
2 10
2 56
2 67
2 132
2 15
2 11
2 47
2 76
2 65
2 17
2 194
2 13
2 17
2 24
2 14
2 82
2 42
2 19
2 12
2 63
2 90
2 61
2 177
2 12
2 183
2 52
2 87
2 93
2 60
2 15
2 118
2 21
2 26
2 12
2 19
2 93
2 117
2 106
2 82
2 20
2 75
2 11
2 37
2 55
2 14
2 13
2 28
2 54
2 90
2 86
2 73
2 100
2 11
2 47
2 39
2 149
2 70
2 21
2 40
2 62
2 155
2 100
2 10
2 18
2 79
2 34
2 153
2 78
2 101
2 23
2 12
2 68
2 127
2 125
2 80
2 87
2 126
2 40
2 23
2 10
2 11
2 52
2 58
2 81
2 101
2 42
2 187
2 161
2 169
2 38
2 94
2 85
2 13
2 116
2 121
2 48
2 75
2 13
2 11
2 68
2 15
2 170
2 179
2 14
2 53
2 70
2 77
2 59
2 45
2 59
2 25
2 36
2 79
2 191
2 92
2 33
2 38
2 93
2 85
2 20
2 163
2 139
2 55
2 119
2 69
2 11
2 100
2 116
2 188
2 51
2 67
2 41
2 35
2 194
2 79
2 13
2 18
2 46
2 15
2 67
2 12
2 62
2 75
2 64
2 27
2 62
2 161
2 40
2 83
2 111
2 83
2 64
2 119
2 50
2 86
2 138
2 96
2 78
2 65
2 57
2 104
2 63
2 16
2 142
2 14
2 12
2 99
2 92
2 32
2 92
2 65
2 14
2 12
2 78
2 88
2 13
2 13
2 12
2 33
2 20
2 32
2 137
2 68
2 13
2 23
2 140
2 65
2 72
2 43
2 11
2 87
2 13
2 17
2 56
2 97
2 34
2 126
2 156
2 91
2 15
2 27
2 11
2 57
2 153
2 14
2 12
2 13
2 17
2 107
2 18
2 173
2 90
2 87
2 71
2 178
2 114
2 74
2 167
2 28
2 24
2 97
2 46
2 84
2 187
2 36
2 10
2 146
2 30
2 53
2 46
2 46
2 13
2 86
2 24
2 58
2 35
2 152
2 56
2 84
2 82
2 22
2 37
2 16
2 19
2 13
2 97
2 77
2 16
2 187
2 23
2 29
2 49
2 69
2 122
2 66
2 54
2 57
2 41
2 29
2 25
2 36
2 187
2 63
2 15
2 57
2 56
2 191
2 51
2 52
2 61
2 37
2 99
2 83
2 69
2 72
2 115
2 37
2 64
2 77
2 16
2 187
2 81
2 12
2 155
2 107
2 38
2 17
2 66
2 57
2 11
2 14
2 188
2 30
2 97
2 18
2 13
2 153
2 33
2 161
2 44
2 110
2 177
2 56
2 85
2 14
2 33
2 33
2 97
2 34
2 22
2 21
2 68
2 46
2 19
2 14
2 40
2 23
2 180
2 32
2 102
2 13
2 12
2 26
2 69
2 97
2 193
2 13
2 19
2 33
2 40
2 96
2 195
2 39
2 15
2 67
2 102
2 174
2 154
2 21
2 97
2 114
2 18
2 65
2 17
2 22
2 89
2 56
2 79
2 94
2 52
2 17
2 87
2 104
2 10
2 75
2 11
2 113
2 163
2 58
2 79
2 123
2 12
2 13
2 54
2 94
2 93
2 125
2 88
2 19
2 16
2 143
2 43
2 119
2 116
2 15
2 15
2 12
2 52
2 100
2 15
2 11
2 15
2 119
2 37
2 36
2 15
2 42
2 27
2 69
2 11
2 20
2 17
2 38
2 16
2 64
2 49
2 48
2 17
2 17
2 17
2 126
2 12
2 127
2 25
2 34
2 187
2 12
2 84
2 94
2 52
2 87
2 194
2 171
2 124
2 42
2 51
2 146
2 30
2 51
2 12
2 51
2 84
2 164
2 20
2 140
2 83
2 142
2 37
2 36
2 50
2 66
2 26
2 68
2 113
2 192
2 93
2 39
2 27
2 17
2 33
2 69
2 37
2 113
2 94
2 68
2 49
2 44
2 26
2 63
2 70
2 181
2 71
2 11
2 25
2 18
2 12
2 28
2 73
2 90
2 136
2 105
2 140
2 79
2 83
2 63
